time,amplitude
6471.759297556,391.0
6471.779926744,383.0
6471.796149908,378.0
6471.816937291,381.0
6471.837270451,383.0
6471.857579439,409.0
6471.878350378,480.0
6471.898531563,615.0
6471.919630971,724.0
6471.919744102,771.5478419621351
6471.919844305,797.5219562458099
6471.939513477,856.0
6471.960297591,957.0
6471.980544617,971.0
6472.000943435,947.0
6472.021425894,862.0
6472.041923689,752.0
6472.062470663,651.0
6472.082879421,559.0
6472.103407681,456.0
6472.11969209,386.0
6472.140185513,351.0
6472.160674012,327.0
6472.181396183,323.0
6472.201609121,332.0
6472.222529529,355.0
6472.242581505,385.0
6472.263352809,418.0
6472.283584615,438.0
6472.303996668,448.0
6472.324698491,447.0
6472.344959974,438.0
6472.365503529,423.0
6472.385910542,404.0
6472.402710583,391.0
6472.422974491,387.0
6472.443538451,372.0
6472.464718147,359.0
6472.484508138,351.0
6472.504944741,364.0
6472.525287342,415.0
6472.545652961,513.0
6472.566177075,648.0
6472.586659188,749.0
6472.587289512,795.212974605694
6472.587394516,819.3166873001777
6472.607123549,864.0
6472.627794632,936.0
6472.648304349,926.0
6472.668762624,861.0
6472.688942939,758.0
6472.709652919,663.0
6472.726149415,573.0
6472.746405287,477.0
6472.767146828,392.0
6472.78730938,334.0
6472.808154995,302.0
6472.828401824,301.0
6472.84927354,321.0
6472.869219119,357.0
6472.889975168,395.0
6472.910516383,430.0
6472.930737369,451.0
6472.951312031,460.0
6472.971854089,456.0
6472.992058391,446.0
6473.012497669,428.0
6473.028950306,416.0
6473.049460417,408.0
6473.069906233,389.0
6473.090410506,370.0
6473.111202582,356.0
6473.131640427,359.0
6473.152519124,394.0
6473.172788379,472.0
6473.192773484,589.0
6473.2133671,699.0
6473.213476401,756.5794237738372
6473.213589086,789.3906354854078
6473.234025744,844.0
6473.255103937,931.0
6473.274720393,946.0
6473.295504166,897.0
6473.315813774,807.0
6473.332366156,703.0
6473.353078341,630.0
6473.373009891,536.0
6473.393955807,429.0
6473.414146394,357.0
6473.434526777,315.0
6473.454906088,302.0
6473.475683513,312.0
6473.495949632,337.0
6473.51647412,371.0
6473.536912555,402.0
6473.557601026,431.0
6473.57787908,441.0
6473.598338539,443.0
6473.619270423,431.0
6473.635554443,409.0
6473.655621573,407.0
6473.67620633,392.0
6473.696585438,378.0
6473.717304576,362.0
6473.73773637,355.0
6473.758137696,345.0
6473.778703364,352.0
6473.798935025,403.0
6473.819973469,493.0
6473.839928728,618.0
6473.860701533,720.0
6473.86086238,771.753121624665
6473.861464118,796.0793426110146
6473.88096267,837.0
6473.901918867,909.0
6473.922761645,916.0
6473.942211393,865.0
6473.958828685,773.0
6473.979161472,679.0
6473.999798702,603.0
6474.02052908,501.0
6474.041218498,410.0
6474.061402612,349.0
6474.081765251,315.0
6474.102638654,303.0
6474.122543795,311.0
6474.142996274,333.0
6474.163494486,361.0
6474.184267358,397.0
6474.204913288,418.0
6474.225396401,429.0
6474.245255365,430.0
6474.261904831,426.0
6474.282320244,421.0
6474.302996649,401.0
6474.323213889,379.0
6474.343897013,358.0
6474.364193051,342.0
6474.38486121,333.0
6474.405526385,327.0
6474.426125148,336.0
6474.446148408,380.0
6474.466966238,464.0
6474.487083063,585.0
6474.507813047,683.0
6474.507963381,728.5040872795031
6474.508127912,753.5454161046556
6474.528065718,803.0
6474.549010557,883.0
6474.569444925,883.0
6474.586266769,829.0
6474.606135971,747.0
6474.626316832,643.0
6474.646784302,570.0
6474.667708465,468.0
6474.687952536,384.0
6474.708220158,327.0
6474.728948516,294.0
6474.749228053,291.0
6474.770180585,304.0
6474.790592103,330.0
6474.810974954,361.0
6474.831087124,390.0
6474.852337109,410.0
6474.86808722,420.0
6474.888641133,433.0
6474.908910708,428.0
6474.930119676,412.0
6474.950713663,396.0
6474.970344315,378.0
6474.99089782,362.0
6475.011799616,348.0
6475.031810173,338.0
6475.052584477,337.0
6475.072759843,354.0
6475.093306152,403.0
6475.114005892,489.0
6475.13517342,603.0
6475.135326633,648.1002225529452
6475.135420182,658.0522123831654
6475.155204721,703.0
6475.175640214,811.0
6475.192134433,861.0
6475.212271026,858.0
6475.232772297,792.0
6475.254241143,698.0
6475.274134415,597.0
6475.294854281,530.0
6475.315359822,427.0
6475.33562063,356.0
6475.355587655,313.0
6475.375872513,295.0
6475.396769046,301.0
6475.416965137,324.0
6475.437761314,352.0
6475.4576631,382.0
6475.478284444,405.0
6475.494834377,426.0
6475.51506173,447.0
6475.536479558,442.0
6475.556003398,425.0
6475.576529286,403.0
6475.59700052,382.0
6475.617527862,365.0
6475.638055615,354.0
6475.658442678,343.0
6475.678908963,352.0
6475.699759218,386.0
6475.720407421,465.0
6475.740330067,571.0
6475.760895906,663.0
6475.76146524,707.9951691436007
6475.761591468,733.3195506961988
6475.78166425,786.0
6475.80272717,877.0
6475.818176358,900.0
6475.839339087,868.0
6475.859860054,782.0
6475.8795933,668.0
6475.9003433,588.0
6475.921256192,504.0
6475.941123267,419.0
6475.961477871,359.0
6475.982261085,323.0
6476.00304629,307.0
6476.023090496,313.0
6476.043412508,332.0
6476.064161158,359.0
6476.084976147,397.0
6476.105280526,426.0
6476.121716737,442.0
6476.141772769,450.0
6476.162223517,441.0
6476.182873629,424.0
6476.203326217,404.0
6476.223781991,387.0
6476.244144817,372.0
6476.264554082,358.0
6476.28506663,362.0
6476.306054545,388.0
6476.326103934,453.0
6476.346553261,558.0
6476.367107509,655.0
6476.367419788,695.6594222146647
6476.367499522,714.8322801526865
6476.387445309,763.0
6476.407865715,855.0
6476.42483686,883.0
6476.445080508,855.0
6476.465307926,776.0
6476.48599812,679.0
6476.506295085,604.0
6476.526709266,514.0
6476.547217416,429.0
6476.56765206,370.0
6476.588492392,332.0
6476.608620212,317.0
6476.629333318,321.0
6476.64957025,341.0
6476.670574566,374.0
6476.691082871,402.0
6476.710948015,425.0
6476.727577366,444.0
6476.747923861,458.0
6476.768589994,453.0
6476.789471224,436.0
6476.809331324,415.0
6476.82980372,398.0
6476.850400104,381.0
6476.870729697,372.0
6476.891529804,368.0
6476.911958691,379.0
6476.932289946,425.0
6476.952701464,504.0
6476.973238628,613.0
6476.993649274,693.0
6476.993760249,730.0144987921818
6476.99385832,753.381073651063
6477.014300059,800.0
6477.034750584,874.0
6477.051226583,875.0
6477.071530939,827.0
6477.092146399,736.0
6477.112714624,633.0
6477.132893008,566.0
6477.153673926,476.0
6477.174583084,403.0
6477.194426551,360.0
6477.214812789,334.0
6477.235237538,330.0
6477.255894021,343.0
6477.27633051,366.0
6477.296803831,394.0
6477.317322118,420.0
6477.333878871,440.0
6477.354214684,460.0
6477.375054212,456.0
6477.395256947,444.0
6477.415909253,425.0
6477.436375344,412.0
6477.456464249,398.0
6477.477587416,388.0
6477.497718757,377.0
6477.518276293,373.0
6477.538907939,370.0
6477.559238391,376.0
6477.579608823,407.0
6477.599801939,473.0
6477.620782784,570.0
6477.636745921,669.0
6477.641042822,713.8139337657107
6477.641144513,733.3401107935096
6477.657516547,776.0
6477.677902655,854.0
6477.698415174,860.0
6477.718905758,816.0
6477.739046445,740.0
6477.760124501,651.0
6477.78005409,588.0
6477.800537956,497.0
6477.820951807,418.0
6477.841591813,368.0
6477.862258404,346.0
6477.882409677,346.0
6477.902845436,361.0
6477.923504204,387.0
6477.943836862,418.0
6477.960272293,449.0
6477.980746098,475.0
6478.001465268,480.0
6478.022723629,472.0
6478.042314139,462.0
6478.062914991,449.0
6478.083126856,428.0
6478.104267757,414.0
6478.124203853,406.0
6478.144758978,399.0
6478.165410418,395.0
6478.185522116,396.0
6478.20608106,393.0
6478.226499189,399.0
6478.24683458,432.0
6478.263459083,499.0
6478.283802437,603.0
6478.304312709,678.0
6478.304858277,709.213899430258
6478.308289562,728.8768305680981
6478.325005379,778.0
6478.345443563,862.0
6478.365958902,875.0
6478.386794137,831.0
6478.406917388,756.0
6478.427121906,667.0
6478.447853765,604.0
6478.468657669,532.0
6478.488548572,448.0
6478.509313813,395.0
6478.529783329,371.0
6478.550013185,365.0
6478.570765218,381.0
6478.586871722,408.0
6478.607846659,441.0
6478.627963309,461.0
6478.648287965,472.0
6478.668821733,473.0
6478.689750784,463.0
6478.709719956,450.0
6478.730205775,440.0
6478.751034647,428.0
6478.771389868,418.0
6478.791667231,408.0
6478.812430447,401.0
6478.832946101,398.0
6478.85304334,397.0
6478.869763919,397.0
6478.89029719,409.0
6478.910452045,416.0
6478.931171778,436.0
6478.951380509,484.0
6478.972612992,574.0
6478.992398805,657.0
6478.992485562,689.563794700937
6478.992727662,703.882440807731
6479.012912172,750.0
6479.03355758,844.0
6479.054083163,885.0
6479.074926669,867.0
6479.094737683,807.0
6479.115458182,724.0
6479.135826146,630.0
6479.15646729,576.0
6479.176628516,493.0
6479.193347965,427.0
6479.213681341,400.0
6479.234079852,385.0
6479.254449808,384.0
6479.275542615,395.0
6479.295523618,416.0
6479.315909198,437.0
6479.337081945,462.0
6479.357491802,475.0
6479.377443301,479.0
6479.397890597,477.0
6479.418348191,466.0
6479.439498004,451.0
6479.459190106,434.0
6479.479905092,418.0
6479.496413556,414.0
6479.516685044,421.0
6479.537509237,414.0
6479.557571088,407.0
6479.578157211,402.0
6479.598497958,396.0
6479.619449347,397.0
6479.639733526,414.0
6479.660130602,463.0
6479.680654897,538.0
6479.701009422,634.0
6479.721461138,699.0
6479.721717473,736.9228799481501
6479.721817567,766.0877245420992
6479.741890622,807.0
6479.762895279,859.0
6479.783126111,855.0
6479.8033851,809.0
6479.819722301,740.0
6479.840295376,667.0
6479.860799991,606.0
6479.881191197,519.0
6479.902181332,436.0
6479.922570664,390.0
6479.942831635,370.0
6479.963083883,368.0
6479.983546602,384.0
6480.004051165,409.0
6480.024687198,435.0
6480.045073032,456.0
6480.065444977,471.0
6480.086160554,482.0
6480.106634882,495.0
6480.123028112,493.0
6480.143329995,485.0
6480.164151004,462.0
6480.184590541,442.0
6480.204716124,425.0
6480.226031048,414.0
6480.245633378,407.0
6480.266104389,404.0
6480.286590294,401.0
6480.307706139,403.0
6480.32757358,412.0
6480.348492752,450.0
6480.368645668,518.0
6480.389538263,621.0
6480.405414038,704.0
6480.40962722,744.2342761429136
6480.409715031,769.2383711306803
6480.425869765,818.0
6480.446621521,897.0
6480.466902129,909.0
6480.487580411,860.0
6480.507791302,778.0
6480.528268335,685.0
6480.548748339,617.0
6480.569517145,539.0
6480.59031396,456.0
6480.610184658,401.0
6480.630728904,370.0
6480.65151011,364.0
6480.671598786,383.0
6480.692722821,410.0
6480.712499595,439.0
6480.728946086,467.0
6480.749406968,496.0
6480.770351969,505.0
6480.790383138,501.0
6480.810889815,489.0
6480.831652028,475.0
6480.851894998,457.0
6480.872277779,441.0
6480.89275907,427.0
6480.913589294,416.0
6480.933710108,406.0
6480.954822223,405.0
6480.975289457,410.0
6480.99528218,416.0
6481.015563465,428.0
6481.032072786,466.0
6481.052816035,545.0
6481.073558613,661.0
6481.073767448,694.8584280852014
6481.077401404,691.0659808679268
6481.093830923,736.0
6481.114241789,868.0
6481.134485878,949.0
6481.1554635,966.0
6481.176191006,926.0
6481.195961565,849.0
6481.216341165,755.0
6481.237318328,652.0
6481.257324341,601.0
6481.277763672,510.0
6481.298337992,434.0
6481.318962101,387.0
6481.339357881,370.0
6481.356132255,380.0
6481.376090003,413.0
6481.396960397,441.0
6481.417075817,466.0
6481.437805623,490.0
6481.45807447,500.0
6481.478596224,505.0
6481.499256157,501.0
6481.519646448,489.0
6481.540113633,475.0
6481.560369331,455.0
6481.581195367,438.0
6481.601553585,423.0
6481.621999495,414.0
6481.642229025,416.0
6481.659754775,421.0
6481.679242274,431.0
6481.700005949,428.0
6481.720508164,442.0
6481.741591253,489.0
6481.761796273,579.0
6481.781791613,695.0
6481.781902133,743.5064023868835
6481.781996273,758.3394039292975
6481.802034898,808.0
6481.822973623,919.0
6481.842973656,970.0
6481.863698085,961.0
6481.883989228,900.0
6481.904677731,811.0
6481.925046422,711.0
6481.94550249,639.0
6481.961756309,546.0
6481.982339836,468.0
6482.002734281,406.0
6482.02346173,371.0
6482.043883858,363.0
6482.064474989,375.0
6482.084645324,402.0
6482.10543433,438.0
6482.126406685,472.0
6482.146096395,496.0
6482.166888462,506.0
6482.187327026,507.0
6482.207496303,492.0
6482.22830175,472.0
6482.248678888,451.0
6482.265090045,435.0
6482.285575805,431.0
6482.306065147,417.0
6482.326253602,403.0
6482.346970749,395.0
6482.367506014,391.0
6482.387846406,393.0
6482.408476381,416.0
6482.4286728,469.0
6482.449382184,567.0
6482.469715761,694.0
6482.469819889,739.9764479656257
6482.46990326,744.4870353969957
6482.490582125,787.0
6482.510586946,905.0
6482.531345414,968.0
6482.552131105,968.0
6482.572245636,909.0
6482.588913484,820.0
6482.60900546,721.0
6482.629379213,642.0
6482.649918215,537.0
6482.670826773,440.0
6482.691207055,381.0
6482.711284523,352.0
6482.731753646,350.0
6482.752543835,369.0
6482.772911591,407.0
6482.793176029,446.0
6482.813973832,480.0
6482.83414583,503.0
6482.85490913,513.0
6482.875838259,509.0
6482.892546207,498.0
6482.91198733,490.0
6482.932438981,468.0
6482.953395521,443.0
6482.974044858,424.0
6482.993864166,409.0
6483.014682254,397.0
6483.034895701,388.0
6483.055572317,393.0
6483.076138553,425.0
6483.096336056,496.0
6483.116762979,611.0
6483.137423968,722.0
6483.137878665,775.4615576054485
6483.138038544,808.0265935217801
6483.158241584,871.0
6483.178657067,970.0
6483.198850822,970.0
6483.215380085,970.0
6483.23613979,941.0
6483.256533054,837.0
6483.276752089,729.0
6483.296949348,649.0
6483.317635855,556.0
6483.33796254,460.0
6483.358880833,402.0
6483.379024218,369.0
6483.399621112,363.0
6483.419916519,379.0
6483.440418704,408.0
6483.460896792,440.0
6483.481587223,467.0
6483.49765331,489.0
6483.518423493,508.0
6483.538622168,504.0
6483.55970177,488.0
6483.579686509,465.0
6483.600093337,441.0
6483.621039988,421.0
6483.641801305,407.0
6483.661638359,397.0
6483.68218073,390.0
6483.703002539,385.0
6483.722939756,384.0
6483.743398858,409.0
6483.764186689,469.0
6483.784591482,572.0
6483.800883623,699.0
6483.806008607,745.3110392715789
6483.806262929,753.9624346436203
6483.821219151,808.0
6483.841970497,934.0
6483.862769754,971.0
6483.88266788,970.0
6483.903233007,901.0
6483.923839514,803.0
6483.944388579,699.0
6483.964847259,628.0
6483.98520672,534.0
6484.005559026,447.0
6484.026017495,391.0
6484.046654273,358.0
6484.067026084,348.0
6484.087722943,358.0
6484.108129263,390.0
6484.124351382,423.0
6484.144806385,459.0
6484.165607812,475.0
6484.185942412,480.0
6484.20708998,476.0
6484.22676609,465.0
6484.247185458,449.0
6484.267710275,431.0
6484.288673485,413.0
6484.308614611,396.0
6484.329848989,382.0
6484.349583768,374.0
6484.370138278,371.0
6484.390516724,372.0
6484.411506639,389.0
6484.42797689,437.0
6484.448100617,528.0
6484.468399863,643.0
6484.489273219,720.0
6484.489457003,758.2347892526442
6484.48958106,785.0775562690698
6484.509903221,831.0
6484.529986177,899.0
6484.550345579,904.0
6484.571068224,855.0
6484.591294387,771.0
6484.612805142,674.0
6484.633230531,606.0
6484.652714008,507.0
6484.673477821,423.0
6484.693707221,370.0
6484.714335931,336.0
6484.734488621,328.0
6484.751354774,344.0
6484.77172045,381.0
6484.792048519,413.0
6484.812675198,440.0
6484.833090926,460.0
6484.853379704,466.0
6484.87438409,466.0
6484.894283491,454.0
6484.914802433,440.0
6484.935291182,425.0
6484.956001852,408.0
6484.976839013,394.0
6484.996749596,384.0
6485.017470694,372.0
6485.033676752,364.0
6485.05433993,387.0
6485.074700554,439.0
6485.094971462,519.0
6485.115724565,629.0
6485.136082197,707.0
6485.136217752,746.45063397732
6485.136334164,771.7322967278851
6485.157467221,813.0
6485.176909007,875.0
6485.197533857,876.0
6485.217961158,828.0
6485.238905891,743.0
6485.259649288,652.0
6485.279387475,593.0
6485.299774623,504.0
6485.32047375,424.0
6485.340709624,368.0
6485.357330855,339.0
6485.377674177,344.0
6485.398312876,355.0
6485.418590819,373.0
6485.439758645,400.0
6485.459602728,422.0
6485.481140361,435.0
6485.500496963,442.0
6485.521393603,440.0
6485.54142873,430.0
6485.561878663,419.0
6485.582674241,405.0
6485.603209789,389.0
6485.624213514,375.0
6485.643924632,367.0
6485.660737119,365.0
6485.680870213,369.0
6485.701175479,368.0
6485.721951068,385.0
6485.742578772,433.0
6485.762599313,519.0
6485.783265664,626.0
6485.783426091,668.7344888926498
6485.783525211,679.7945316367355
6485.803594744,721.0
6485.824781583,817.0
6485.845263447,865.0
6485.865025269,851.0
6485.88549864,791.0
6485.906011535,705.0
6485.926535411,616.0
6485.947129607,559.0
6485.96746387,472.0
6485.983788697,410.0
6486.004326098,376.0
6486.02497537,351.0
6486.04528844,342.0
6486.06595628,351.0
6486.086246805,370.0
6486.107229775,391.0
6486.127143244,413.0
6486.147584534,424.0
6486.168181067,428.0
6486.188818458,424.0
6486.209110592,411.0
6486.229494756,402.0
6486.250184602,394.0
6486.270529486,387.0
6486.287269002,383.0
6486.307808479,381.0
6486.328146621,369.0
6486.348377408,358.0
6486.368733781,349.0
6486.38941808,354.0
6486.410230391,374.0
6486.43032104,421.0
6486.450668091,501.0
6486.471141076,605.0
6486.491765164,675.0
6486.491874124,710.0826626449953
6486.491968748,732.734417594389
6486.512189582,767.0
6486.533057147,815.0
6486.553094224,807.0
6486.57379877,748.0
6486.594089672,670.0
6486.610511481,610.0
6486.631041174,542.0
6486.651647914,451.0
6486.672231483,384.0
6486.692621207,343.0
6486.712899089,321.0
6486.733289525,317.0
6486.753983343,330.0
6486.774511806,357.0
6486.794927559,385.0
6486.81542179,407.0
6486.835715554,422.0
6486.85617789,429.0
6486.876576647,423.0
6486.893339457,413.0
6486.913663784,409.0
6486.933980941,393.0
6486.954679078,378.0
6486.975016993,368.0
6486.995399533,358.0
6487.016159661,353.0
6487.036678363,351.0
6487.056869845,349.0
6487.077356986,346.0
6487.09799671,353.0
6487.118367225,378.0
6487.138827088,431.0
6487.159419801,512.0
6487.179718862,606.0
6487.180009685,644.7551693499599
6487.180139306,655.6220377445458
6487.200457307,691.0
6487.220627394,773.0
6487.23716047,809.0
6487.258130143,796.0
6487.278010084,732.0
6487.298529858,646.0
6487.318999172,577.0
6487.341448021,493.0
6487.360318492,412.0
6487.380421585,355.0
6487.401443068,326.0
6487.421860465,317.0
6487.442193373,327.0
6487.46233327,348.0
6487.483198482,374.0
6487.503175627,400.0
6487.519832155,426.0
6487.540470571,451.0
6487.560605569,448.0
6487.58117244,430.0
6487.601635221,415.0
6487.622570209,400.0
6487.643228169,387.0
6487.663162881,375.0
6487.683950869,371.0
6487.704316912,369.0
6487.725090272,363.0
6487.745417297,358.0
6487.765699096,356.0
6487.786200667,356.0
6487.806288297,372.0
6487.823018577,417.0
6487.843354938,492.0
6487.863993361,579.0
6487.864239704,596.7189647983073
6487.868680483,589.8998637629994
6487.884244574,635.0
6487.904657395,759.0
6487.925245343,817.0
6487.945710595,818.0
6487.9663435,771.0
6487.986603704,699.0
6488.007113483,613.0
6488.027511565,562.0
6488.048090598,494.0
6488.068478553,425.0
6488.0890343,376.0
6488.109961002,350.0
6488.129932625,342.0
6488.146825889,352.0
6488.166894311,383.0
6488.187346148,402.0
6488.207765144,420.0
6488.228207895,434.0
6488.248722746,441.0
6488.269235258,440.0
6488.290270611,433.0
6488.310167093,427.0
6488.330677573,415.0
6488.351143089,401.0
6488.371822232,388.0
6488.392177802,380.0
6488.412580418,371.0
6488.433123184,367.0
6488.449731352,367.0
6488.470228451,374.0
6488.490653751,369.0
6488.511102544,371.0
6488.531609758,387.0
6488.551869364,435.0
6488.572364526,510.0
6488.593267573,601.0
6488.593454648,632.9252440827785
6488.59358645,638.2587128787495
6488.613347154,677.0
6488.6337474,774.0
6488.654432082,823.0
6488.674971845,815.0
6488.695245011,758.0
6488.715632833,678.0
6488.737217474,595.0
6488.756445939,544.0
6488.772944463,471.0
6488.793565511,414.0
6488.814003572,366.0
6488.834818649,338.0
6488.854874322,332.0
6488.875459538,350.0
6488.896272946,367.0
6488.916548227,390.0
6488.937079206,414.0
6488.957474865,435.0
6488.978550173,448.0
6488.998473852,450.0
6489.01893808,442.0
6489.03912239,431.0
6489.056303978,423.0
6489.076598675,420.0
6489.096522616,403.0
6489.117061716,387.0
6489.137704136,376.0
6489.158210556,370.0
6489.178743303,365.0
6489.198973551,365.0
6489.219426356,370.0
6489.240776583,390.0
6489.260383318,438.0
6489.28099194,524.0
6489.301457465,607.0
6489.30156569,635.9552891278436
6489.301660783,644.3240484705775
6489.32209378,687.0
6489.342352883,783.0
6489.362721538,834.0
6489.379376864,832.0
6489.39980076,791.0
6489.42060858,709.0
6489.441153868,613.0
6489.461141396,555.0
6489.481508285,475.0
6489.502055217,409.0
6489.522537385,365.0
6489.543434352,346.0
6489.563465349,351.0
6489.584093671,371.0
6489.60449314,400.0
6489.625140479,433.0
6489.645545738,465.0
6489.665802932,481.0
6489.682384171,488.0
6489.703022362,494.0
6489.723849583,480.0
6489.743968263,459.0
6489.76428787,438.0
6489.784869007,425.0
6489.805061564,414.0
6489.825999016,407.0
6489.846038539,404.0
6489.866998633,400.0
6489.887140249,404.0
6489.907721491,424.0
6489.927931053,471.0
6489.948615793,563.0
6489.968928977,651.0
6489.969058019,690.462116991454
6489.969146855,716.2564090724215
6489.990999087,781.0
6490.005858333,896.0
6490.026816285,934.0
6490.046862166,911.0
6490.067214102,832.0
6490.087708521,737.0
6490.108588185,647.0
6490.128894595,586.0
6490.149248673,510.0
6490.169639208,436.0
6490.190072431,386.0
6490.210558851,365.0
6490.231857085,368.0
6490.251832975,386.0
6490.271953045,416.0
6490.292564268,448.0
6490.308895272,481.0
6490.329484932,509.0
6490.350103677,513.0
6490.370532947,506.0
6490.390812125,489.0
6490.411498399,470.0
6490.431733795,448.0
6490.453442103,431.0
6490.47274125,416.0
6490.493548771,408.0
6490.513956359,404.0
6490.534431572,402.0
6490.554699846,411.0
6490.575237321,447.0
6490.591815628,522.0
6490.611977544,659.0
6490.632468621,757.0
6490.632575391,798.1510984558277
6490.636800899,822.3313059169222
6490.65292843,878.0
6490.673391017,970.0
6490.694640644,970.0
6490.714558896,952.0
6490.734966671,871.0
6490.755352464,773.0
6490.776433122,669.0
6490.796543417,606.0
6490.816764766,518.0
6490.83746587,445.0
6490.857944343,400.0
6490.878239668,379.0
6490.898615572,378.0
6490.915045731,395.0
6490.935763693,435.0
6490.95599356,466.0
6490.97698681,492.0
6490.996928642,504.0
6491.017417267,507.0
6491.038188641,502.0
6491.058486509,489.0
6491.079532727,475.0
6491.09942563,458.0
6491.120255457,441.0
6491.140689737,427.0
6491.160860482,415.0
6491.181274892,406.0
6491.201928935,401.0
6491.218134438,410.0
6491.238738445,460.0
6491.259298283,543.0
6491.279965758,671.0
6491.300553733,778.0
6491.300731615,840.1117941918666
6491.300847081,877.6409707844188
6491.320878798,919.0
6491.341236647,970.0
6491.36149108,970.0
6491.382327694,970.0
6491.40293622,927.0
6491.422906511,824.0
6491.443664299,706.0
6491.46424376,614.0
6491.484579801,508.0
6491.505046251,423.0
6491.525615782,374.0
6491.541662667,361.0
6491.562182057,383.0
6491.582943203,403.0
6491.603507927,427.0
6491.623943133,456.0
6491.644139513,481.0
6491.664801743,500.0
6491.685049761,507.0
6491.706005032,503.0
6491.726516331,488.0
6491.746701386,466.0
6491.767314114,444.0
6491.787680986,426.0
6491.808335968,412.0
6491.828241859,400.0
6491.845000316,397.0
6491.865494321,401.0
6491.886107721,405.0
6491.906195065,437.0
6491.927111629,516.0
6491.947997193,646.0
6491.967719351,780.0
6491.967828328,861.4272111054871
6491.967921223,902.8533261948861
6491.988567866,933.0
6492.010691938,970.0
6492.029352826,970.0
6492.049590649,970.0
6492.070311321,958.0
6492.090757164,845.0
6492.111516681,722.0
6492.131513357,625.0
6492.152111051,520.0
6492.168742662,429.0
6492.188902571,380.0
6492.209734162,352.0
6492.229792218,350.0
6492.250477741,371.0
6492.270831585,408.0
6492.291240731,451.0
6492.311689713,477.0
6492.332272775,503.0
6492.352951704,511.0
6492.373419248,505.0
6492.393621915,490.0
6492.414397413,470.0
6492.434740253,448.0
6492.451353991,427.0
6492.471433708,421.0
6492.491961173,404.0
6492.512359405,389.0
6492.533137449,382.0
6492.553319059,394.0
6492.573894717,446.0
6492.594323932,549.0
6492.614930885,692.0
6492.615030321,745.3854281555826
6492.615114415,758.6340388034341
6492.635464822,827.0
6492.655856657,970.0
6492.676235632,970.0
6492.696678207,970.0
6492.717184321,970.0
6492.737874637,970.0
6492.758070831,846.0
6492.774766749,720.0
6492.795252592,640.0
6492.815471013,532.0
6492.836277845,436.0
6492.856693941,372.0
6492.877135637,341.0
6492.897391242,344.0
6492.917928155,365.0
6492.938564957,403.0
6492.95894378,446.0
6492.979836859,483.0
6492.999775313,502.0
6493.020576355,498.0
6493.04131909,482.0
6493.06109328,459.0
6493.077954409,440.0
6493.098574981,430.0
6493.118841797,408.0
6493.139439773,389.0
6493.160225074,374.0
6493.180156515,368.0
6493.200774908,365.0
6493.221194771,369.0
6493.241628262,392.0
6493.261901674,451.0
6493.282393545,559.0
6493.30321641,707.0
6493.303394881,762.6729440362623
6493.30351202,775.189519766028
6493.323412294,834.0
6493.343891017,962.0
6493.364299169,970.0
6493.380658911,970.0
6493.40120739,970.0
6493.421630859,885.0
6493.442613507,764.0
6493.4627853,654.0
6493.48305656,558.0
6493.503577297,457.0
6493.524102154,389.0
6493.545120411,347.0
6493.565008599,331.0
6493.585466507,334.0
6493.60622006,354.0
6493.626434413,384.0
6493.647131229,410.0
6493.667307661,447.0
6493.683749687,471.0
6493.704576079,487.0
6493.72469813,477.0
6493.747042291,456.0
6493.765842581,430.0
6493.786227375,404.0
6493.806946576,383.0
6493.82775216,367.0
6493.847742702,357.0
6493.868318626,357.0
6493.88876083,350.0
6493.909555024,345.0
6493.929511759,358.0
6493.9503231,399.0
6493.97037714,476.0
6493.986888364,589.0
6494.007363858,695.0
6494.007470656,738.7550377832331
6494.011444865,748.2980961748864
6494.028263928,782.0
6494.048332655,859.0
6494.069009387,870.0
6494.089276953,827.0
6494.110454262,751.0
6494.131301648,662.0
6494.150880321,599.0
6494.171402329,504.0
6494.191656528,424.0
6494.212475862,371.0
6494.232634093,344.0
6494.253277211,338.0
6494.274284006,347.0
6494.294227628,370.0
6494.310615624,399.0
6494.330948396,434.0
6494.351552037,446.0
6494.372012981,442.0
6494.392380273,437.0
6494.413151885,436.0
6494.433510306,429.0
6494.454080377,414.0
6494.47475429,398.0
6494.494980331,388.0
6494.515247907,382.0
6494.536195011,376.0
6494.556185783,373.0
6494.576773282,373.0
6494.593036746,374.0
6494.614064336,402.0
6494.634763615,452.0
6494.654763051,512.0
6494.675485331,587.0
6494.695515481,651.0
6494.695644336,683.7412677392297
6494.695769208,692.6822810418151
6494.715918619,700.0
6494.736746472,712.0
6494.757588828,687.0
6494.777722383,647.0
6494.79793805,597.0
6494.818578874,544.0
6494.838757508,498.0
6494.859945653,460.0
6494.879706398,429.0
6494.900094616,402.0
6494.916594892,387.0
6494.937024977,395.0
6494.957786947,399.0
6494.978314781,407.0
6494.998512451,417.0
6495.019286304,429.0
6495.039486223,433.0
6495.060435422,433.0
6495.080940605,431.0
6495.100867607,425.0
6495.12140051,417.0
6495.141866655,407.0
6495.162318064,398.0
6495.183004585,389.0
6495.203219637,382.0
6495.219674261,387.0
6495.240180551,395.0
6495.261210204,393.0
6495.281093353,399.0
6495.302225362,427.0
6495.323307997,472.0
6495.342967917,517.0
6495.343130469,527.1851995982904
6495.343221895,529.5728989643794
6495.363347331,567.0
6495.38354681,652.0
6495.404264812,691.0
6495.424421362,693.0
6495.44496301,665.0
6495.465543674,615.0
